时间,温度,水活性,介电常数,40℃黏度,Fe(70~100um),Fe(100~150um),Fe(>150um),nFe(200~300um),nFe(300~400um),nFe(>400um),黏度
2023-1-30 8:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 8:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 8:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 8:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 9:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 9:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 9:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 9:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 10:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 10:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 10:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 10:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 11:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 11:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 11:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 11:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 12:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 12:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 12:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 12:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 13:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 13:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 13:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 13:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 14:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 14:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 14:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 14:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 15:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 15:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 15:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 15:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 16:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 16:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 16:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 16:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 17:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 17:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 17:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 17:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 18:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 18:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 18:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 18:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 19:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 19:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 19:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 19:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 20:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 20:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 20:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 20:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 21:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 21:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 21:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 21:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 22:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 22:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 22:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 22:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 23:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 23:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 23:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-30 23:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 0:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 0:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 0:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 0:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 1:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 1:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 1:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 1:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 2:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 2:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 2:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 2:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 3:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 3:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 3:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 3:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 4:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 4:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 4:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 4:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 5:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 5:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 5:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 5:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 6:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 6:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 6:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 6:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 7:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 7:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 7:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 7:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 8:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 8:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 8:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 8:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 9:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 9:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 9:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 9:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 10:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 10:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 10:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 10:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 11:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 11:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 11:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 11:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 12:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 12:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 12:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 12:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 13:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 13:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 13:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 13:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 14:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 14:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 14:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 14:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 15:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 15:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 15:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 15:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 16:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 16:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 16:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 16:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 17:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 17:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 17:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 17:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 18:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 18:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 18:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 18:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 19:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 19:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 19:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 19:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 20:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 20:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 20:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 20:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 21:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 21:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 21:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 21:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 22:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 22:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 22:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 22:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 23:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 23:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 23:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-1-31 23:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 0:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 0:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 0:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 0:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 1:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 1:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 1:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 1:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 2:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 2:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 2:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 2:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 3:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 3:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 3:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 3:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 4:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 4:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 4:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 4:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 5:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 5:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 5:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 5:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 6:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 6:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 6:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 6:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 7:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 7:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 7:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 7:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 8:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 8:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 8:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 8:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 9:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 9:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 9:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 9:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 10:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 10:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 10:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 10:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 11:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 11:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 11:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 11:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 12:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 12:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 12:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 12:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 13:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 13:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 13:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 13:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 14:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 14:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 14:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 14:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 15:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 15:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 15:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 15:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 16:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 16:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 16:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 16:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 17:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 17:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 17:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 17:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 18:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 18:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 18:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 18:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 19:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 19:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 19:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 19:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 20:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 20:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 20:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 20:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 21:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 21:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 21:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 21:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 22:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 22:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 22:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 22:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 23:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 23:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 23:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-1 23:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 0:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 0:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 0:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 0:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 1:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 1:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 1:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 1:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 2:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 2:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 2:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 2:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 3:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 3:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 3:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 3:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 4:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 4:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 4:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 4:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 5:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 5:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 5:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 5:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 6:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 6:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 6:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 6:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 7:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 7:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 7:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 7:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 8:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 8:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 8:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 8:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 9:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 9:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 9:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 9:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 10:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 10:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 10:30,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 10:45,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 11:00,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
2023-2-2 11:15,45.9063,0.251024,2.36904,118.98,0,0,0,0,0,0,118.98
